case	rows	batch	fanout	engine	repetition	state	source	metric	value	unit	unavailable_reason
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	update_plus_query_ms	9.816999999999998		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	update_transaction_ms	9.805333		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	arm	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	maintenance	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	run_kind	measured		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	repetition	2		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	profile	circuits		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	budget	constrained		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	stage	cte		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	circuit	cte		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	rows	400		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	batch_size	10		
cte	400	10	10	sqlite-ivm	2	clear_edges	receipt	fanout	10		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	affected_rows	6		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	checksum	331e0e46f3d6d09610c67c519480dc76e875a412536f6b717cea43a42f03ae2d		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	event	mutation		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	exact_input_output_validated	true		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	input_hash	5771acbc50e389e2dbf36706a05a2aeafe6f79bb235ff56a84bbd4a58686ca79		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	output_bytes	30		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	output_rows	5		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	query_compute_ms	0.013833		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	state	cycle_seed		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	status	ok		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	update_plus_query_ms	4.7092909999999994		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	update_transaction_ms	4.6954579999999995		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	arm	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	maintenance	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	run_kind	measured		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	repetition	2		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	profile	circuits		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	budget	constrained		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	stage	cte		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	circuit	cte		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	rows	400		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	batch_size	10		
cte	400	10	10	sqlite-ivm	2	cycle_seed	receipt	fanout	10		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	affected_rows	1		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	checksum	def4c7bee5202e44981abe21a2ef0b0bbf139db155c73ae21c08a132edc25c1c		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	event	mutation		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	exact_input_output_validated	true		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	input_hash	a8b718bfdf4b6544b12c8b19ec9749475b65d133a003a28e7e00d106c30b41c1		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	output_bytes	24		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	output_rows	4		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	query_compute_ms	0.043541		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	state	diamond_path_retract		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	status	ok		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	update_plus_query_ms	16.536458		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	update_transaction_ms	16.492917		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	arm	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	maintenance	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	run_kind	measured		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	repetition	2		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	profile	circuits		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	budget	constrained		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	stage	cte		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	circuit	cte		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	rows	400		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	batch_size	10		
cte	400	10	10	sqlite-ivm	2	diamond_path_retract	receipt	fanout	10		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	affected_rows	1		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	checksum	def4c7bee5202e44981abe21a2ef0b0bbf139db155c73ae21c08a132edc25c1c		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	event	mutation		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	exact_input_output_validated	true		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	input_hash	fbb72863ee8dcba2bd769b8e79483e24bc81ec10130d66953e8206ccfbf0c562		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	output_bytes	24		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	output_rows	4		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	query_compute_ms	0.017333		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	state	root_retract		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	status	ok		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	update_plus_query_ms	1.565		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	update_transaction_ms	1.547667		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	arm	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	maintenance	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	run_kind	measured		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	repetition	2		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	profile	circuits		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	budget	constrained		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	stage	cte		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	circuit	cte		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	rows	400		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	batch_size	10		
cte	400	10	10	sqlite-ivm	2	root_retract	receipt	fanout	10		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	affected_rows	1		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	checksum	def4c7bee5202e44981abe21a2ef0b0bbf139db155c73ae21c08a132edc25c1c		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	event	mutation		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	exact_input_output_validated	true		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	input_hash	a8b718bfdf4b6544b12c8b19ec9749475b65d133a003a28e7e00d106c30b41c1		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	output_bytes	24		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	output_rows	4		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	query_compute_ms	0.014457999999999999		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	state	root_restore		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	status	ok		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	update_plus_query_ms	0.164291		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	update_transaction_ms	0.149833		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	arm	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	maintenance	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	run_kind	measured		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	repetition	2		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	profile	circuits		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	budget	constrained		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	stage	cte		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	circuit	cte		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	rows	400		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	batch_size	10		
cte	400	10	10	sqlite-ivm	2	root_restore	receipt	fanout	10		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	affected_rows	1		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	checksum	6e67366dc022e9d4463d6a9658149abc488d24cc893b0399bc02954fd3f0b23b		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	event	mutation		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	exact_input_output_validated	true		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	input_hash	9d03beb254e4e4d5f3889cf234dd2e46a07ce99b66d77a2384060cab57511201		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	output_bytes	18		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	output_rows	3		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	query_compute_ms	0.0415		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	state	cycle_break		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	status	ok		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	update_plus_query_ms	16.179458		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	update_transaction_ms	16.137958		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	arm	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	maintenance	sqlite-plugin-delta		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	run_kind	measured		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	repetition	2		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	profile	circuits		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	budget	constrained		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	stage	cte		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	circuit	cte		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	rows	400		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	batch_size	10		
cte	400	10	10	sqlite-ivm	2	cycle_break	receipt	fanout	10		
cte	400	10	10	prolog	3	initial	receipt	affected_rows	414		
cte	400	10	10	prolog	3	initial	receipt	checksum	a9c106de3b592147b898feb35b43646cdf0aea5cf89de10256fbc7d67674d084		
cte	400	10	10	prolog	3	initial	receipt	event	mutation		
cte	400	10	10	prolog	3	initial	receipt	exact_input_output_validated	true		
cte	400	10	10	prolog	3	initial	receipt	input_hash	7df37ee2bf30af72f0d446e28809396f3292f1fa3be15674300a24274885b219		
cte	400	10	10	prolog	3	initial	receipt	output_bytes	1540		
cte	400	10	10	prolog	3	initial	receipt	output_rows	228		
cte	400	10	10	prolog	3	initial	receipt	query_compute_ms	0.07796287536621094		
cte	400	10	10	prolog	3	initial	receipt	state	initial		
cte	400	10	10	prolog	3	initial	receipt	status	ok		
cte	400	10	10	prolog	3	initial	receipt	update_plus_query_ms	1.9710063934326172		
cte	400	10	10	prolog	3	initial	receipt	update_transaction_ms	1.8930435180664062		
cte	400	10	10	prolog	3	initial	receipt	arm	native-swi-circuit		
cte	400	10	10	prolog	3	initial	receipt	maintenance	swi-circuit		
cte	400	10	10	prolog	3	initial	receipt	run_kind	measured		
cte	400	10	10	prolog	3	initial	receipt	repetition	3		
cte	400	10	10	prolog	3	initial	receipt	profile	circuits		
cte	400	10	10	prolog	3	initial	receipt	budget	constrained		
cte	400	10	10	prolog	3	initial	receipt	stage	cte		
cte	400	10	10	prolog	3	initial	receipt	circuit	cte		
cte	400	10	10	prolog	3	initial	receipt	rows	400		
cte	400	10	10	prolog	3	initial	receipt	batch_size	10		
cte	400	10	10	prolog	3	initial	receipt	fanout	10		
cte	400	10	10	prolog	3	duplicate_support	receipt	affected_rows	1		
cte	400	10	10	prolog	3	duplicate_support	receipt	checksum	a9c106de3b592147b898feb35b43646cdf0aea5cf89de10256fbc7d67674d084		
cte	400	10	10	prolog	3	duplicate_support	receipt	event	mutation		
cte	400	10	10	prolog	3	duplicate_support	receipt	exact_input_output_validated	true		
cte	400	10	10	prolog	3	duplicate_support	receipt	input_hash	8e046fe80cd28b971886f928628610ea7cf24eb58c823192deafb5892e2fee1b		
cte	400	10	10	prolog	3	duplicate_support	receipt	output_bytes	1540		
cte	400	10	10	prolog	3	duplicate_support	receipt	output_rows	228		
cte	400	10	10	prolog	3	duplicate_support	receipt	query_compute_ms	0.07009506225585938		
cte	400	10	10	prolog	3	duplicate_support	receipt	state	duplicate_support		
cte	400	10	10	prolog	3	duplicate_support	receipt	status	ok		
cte	400	10	10	prolog	3	duplicate_support	receipt	update_plus_query_ms	0.0820159912109375		
cte	400	10	10	prolog	3	duplicate_support	receipt	update_transaction_ms	0.011920928955078125		
cte	400	10	10	prolog	3	duplicate_support	receipt	arm	native-swi-circuit		
cte	400	10	10	prolog	3	duplicate_support	receipt	maintenance	swi-circuit		
cte	400	10	10	prolog	3	duplicate_support	receipt	run_kind	measured		
cte	400	10	10	prolog	3	duplicate_support	receipt	repetition	3		
cte	400	10	10	prolog	3	duplicate_support	receipt	profile	circuits		
cte	400	10	10	prolog	3	duplicate_support	receipt	budget	constrained		
cte	400	10	10	prolog	3	duplicate_support	receipt	stage	cte		
cte	400	10	10	prolog	3	duplicate_support	receipt	circuit	cte		
cte	400	10	10	prolog	3	duplicate_support	receipt	rows	400		
cte	400	10	10	prolog	3	duplicate_support	receipt	batch_size	10		
cte	400	10	10	prolog	3	duplicate_support	receipt	fanout	10		
cte	400	10	10	prolog	3	retract_one_support	receipt	affected_rows	1		
cte	400	10	10	prolog	3	retract_one_support	receipt	checksum	a9c106de3b592147b898feb35b43646cdf0aea5cf89de10256fbc7d67674d084		
cte	400	10	10	prolog	3	retract_one_support	receipt	event	mutation		
cte	400	10	10	prolog	3	retract_one_support	receipt	exact_input_output_validated	true		
cte	400	10	10	prolog	3	retract_one_support	receipt	input_hash	b8879bb762b52642cab455cc4ec113dfb480fd5d4a6f8b9e6c4a729824754b48		
cte	400	10	10	prolog	3	retract_one_support	receipt	output_bytes	1540		
cte	400	10	10	prolog	3	retract_one_support	receipt	output_rows	228		
cte	400	10	10	prolog	3	retract_one_support	receipt	query_compute_ms	0.06389617919921875		
cte	400	10	10	prolog	3	retract_one_support	receipt	state	retract_one_support		
cte	400	10	10	prolog	3	retract_one_support	receipt	status	ok		
cte	400	10	10	prolog	3	retract_one_support	receipt	update_plus_query_ms	0.07200241088867188		
cte	400	10	10	prolog	3	retract_one_support	receipt	update_transaction_ms	0.008106231689453125		
cte	400	10	10	prolog	3	retract_one_support	receipt	arm	native-swi-circuit		
cte	400	10	10	prolog	3	retract_one_support	receipt	maintenance	swi-circuit		
cte	400	10	10	prolog	3	retract_one_support	receipt	run_kind	measured		
cte	400	10	10	prolog	3	retract_one_support	receipt	repetition	3		
cte	400	10	10	prolog	3	retract_one_support	receipt	profile	circuits		
cte	400	10	10	prolog	3	retract_one_support	receipt	budget	constrained		
cte	400	10	10	prolog	3	retract_one_support	receipt	stage	cte		
cte	400	10	10	prolog	3	retract_one_support	receipt	circuit	cte		
cte	400	10	10	prolog	3	retract_one_support	receipt	rows	400		
cte	400	10	10	prolog	3	retract_one_support	receipt	batch_size	10		
cte	400	10	10	prolog	3	retract_one_support	receipt	fanout	10		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	affected_rows	10		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	checksum	c7a0c7c825af6372ad5850a8e12dad0d460677c10b50abfd5d523627c96b5b11		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	event	mutation		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	exact_input_output_validated	true		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	input_hash	2c73c03d18790ec54785c1a8f0853df4abafa19216e56f17675cd7be1cefd1ba		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	output_bytes	1528		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	output_rows	226		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	query_compute_ms	0.06103515625		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	state	batch_key_value_move		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	status	ok		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	update_plus_query_ms	0.10704994201660156		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	update_transaction_ms	0.04601478576660156		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	arm	native-swi-circuit		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	maintenance	swi-circuit		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	run_kind	measured		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	repetition	3		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	profile	circuits		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	budget	constrained		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	stage	cte		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	circuit	cte		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	rows	400		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	batch_size	10		
cte	400	10	10	prolog	3	batch_key_value_move	receipt	fanout	10		
cte	400	10	10	prolog	3	right_support_move	receipt	affected_rows	2		
cte	400	10	10	prolog	3	right_support_move	receipt	checksum	c7a0c7c825af6372ad5850a8e12dad0d460677c10b50abfd5d523627c96b5b11		
cte	400	10	10	prolog	3	right_support_move	receipt	event	mutation		
cte	400	10	10	prolog	3	right_support_move	receipt	exact_input_output_validated	true		
cte	400	10	10	prolog	3	right_support_move	receipt	input_hash	e83a0f118d8dce9d04f78f3fc76ea0f8df1157c96b9beec110ec8ccbb6e66bb1		
cte	400	10	10	prolog	3	right_support_move	receipt	output_bytes	1528		
cte	400	10	10	prolog	3	right_support_move	receipt	output_rows	226		
cte	400	10	10	prolog	3	right_support_move	receipt	query_compute_ms	0.0629425048828125		
cte	400	10	10	prolog	3	right_support_move	receipt	state	right_support_move		
cte	400	10	10	prolog	3	right_support_move	receipt	status	ok		
cte	400	10	10	prolog	3	right_support_move	receipt	update_plus_query_ms	0.07700920104980469		
cte	400	10	10	prolog	3	right_support_move	receipt	update_transaction_ms	0.014066696166992188		
cte	400	10	10	prolog	3	right_support_move	receipt	arm	native-swi-circuit		
cte	400	10	10	prolog	3	right_support_move	receipt	maintenance	swi-circuit		
cte	400	10	10	prolog	3	right_support_move	receipt	run_kind	measured		
cte	400	10	10	prolog	3	right_support_move	receipt	repetition	3		
cte	400	10	10	prolog	3	right_support_move	receipt	profile	circuits		
cte	400	10	10	prolog	3	right_support_move	receipt	budget	constrained		
cte	400	10	10	prolog	3	right_support_move	receipt	stage	cte		
cte	400	10	10	prolog	3	right_support_move	receipt	circuit	cte		
cte	400	10	10	prolog	3	right_support_move	receipt	rows	400		
cte	400	10	10	prolog	3	right_support_move	receipt	batch_size	10		
cte	400	10	10	prolog	3	right_support_move	receipt	fanout	10		
cte	400	10	10	prolog	3	third_side_move	receipt	affected_rows	1		
cte	400	10	10	prolog	3	third_side_move	receipt	checksum	c7a0c7c825af6372ad5850a8e12dad0d460677c10b50abfd5d523627c96b5b11		
cte	400	10	10	prolog	3	third_side_move	receipt	event	mutation		
cte	400	10	10	prolog	3	third_side_move	receipt	exact_input_output_validated	true		
cte	400	10	10	prolog	3	third_side_move	receipt	input_hash	729f72482dd9fc35be8d31f8ce95ecdbb542e0b852bafd9a09a7876179f94f2b		
cte	400	10	10	prolog	3	third_side_move	receipt	output_bytes	1528		
cte	400	10	10	prolog	3	third_side_move	receipt	output_rows	226		
cte	400	10	10	prolog	3	third_side_move	receipt	query_compute_ms	0.0629425048828125		
cte	400	10	10	prolog	3	third_side_move	receipt	state	third_side_move		
cte	400	10	10	prolog	3	third_side_move	receipt	status	ok		
cte	400	10	10	prolog	3	third_side_move	receipt	update_plus_query_ms	0.07104873657226562		
cte	400	10	10	prolog	3	third_side_move	receipt	update_transaction_ms	0.008106231689453125		
cte	400	10	10	prolog	3	third_side_move	receipt	arm	native-swi-circuit		
cte	400	10	10	prolog	3	third_side_move	receipt	maintenance	swi-circuit		
cte	400	10	10	prolog	3	third_side_move	receipt	run_kind	measured		
cte	400	10	10	prolog	3	third_side_move	receipt	repetition	3		
cte	400	10	10	prolog	3	third_side_move	receipt	profile	circuits		
cte	400	10	10	prolog	3	third_side_move	receipt	budget	constrained		
cte	400	10	10	prolog	3	third_side_move	receipt	stage	cte		
cte	400	10	10	prolog	3	third_side_move	receipt	circuit	cte		
